id,title,image_id,artist_display,date_display
55015,One Cycle of Hell,3108b6ad-1d25-d7b8-c4b2-d89a43228e9a,"Circle of Henry Fuseli (Swiss, active in England, 1741-1825)
possibly William Blake (English, 1757-1827)",1750/1850
196344,"Plate 78 (2 Drawings) from The Plan of Chicago, 1909: Suggested Location and Arrangement of the Railway Passenger Stations West of the River. Subway Scheme: 1. Plan of Street Level. 2. Plan Below Street Level",98c452e9-6ff6-ae8a-d392-af347f1570bc,"Daniel Hudson Burnham, American, 1846-1912
Edward Herbert Bennett, American, born England, 1874-1954",1909
8702,Body of a Woman,1469d196-76fc-8f8b-6bef-c9364a24ffd7,"John Bradley Storrs
American, 1885-1956",1928
16362,Friar Pedro Shoots El Maragato as His Horse Runs Off,622998f1-73f9-4c96-08cf-60bda7c9ce4b,"Francisco José de Goya y Lucientes (Spanish, 1746–1828)",c. 1806
7219,Group of Trees,a98cfec3-0572-0476-7d2e-48f2893900e5,"Paul Dougherty
American, 1877-1947",n.d.
131915,Lovers in a Zenana Garden at Night,5acf227e-4a04-ef83-65e3-84285f9af16d,India,17th/18th century
117328,After Picasso,ee0f279a-1e40-7a03-53b2-9aaa198aaff3,"Enrico Baj
Italian, 1924-1986",n.d.
84821,Pope Embraced by Devil,c5e0277c-a707-bd77-d909-4951c2722e22,"Style of John Hamilton Mortimer
English, 1740-1779",n.d.
66416,Bald Ego by Messovitch,3813196d-fda9-885a-942f-d19cb113e6e9,"Richard Aberle Florsheim (American, 1916-1979)
Paul Pinson (French, 20th century)",1956/57
202324,Untitled (Bird Perched on a Branch),f4625f5a-3647-e3e2-9db6-f9d4716489c3,"Sylvia Shaw Judson
American, 1897-1978",n.d.
86028,Design for a Façade Decoration,be115d7f-223d-48b8-de9a-acf3a90b0051,"Circle of Girolamo Genga
Italian, c. 1476-1551",c. 1548
182700,"Collioure, Pyrénées-Orientales",4e6e0dfe-0120-5099-06d3-7b7a13e5c535,"Charles Rennie Mackintosh
Scottish, 1868-1928",c. 1924
223258,"What if, Sketch",9f4ef835-6ca6-7a88-a78a-ff7213e22318,"Stanley Tigerman
American, 1930–2019",1977
86122,"Rocky Landscape with Women Washing Clothes, Herdsmen Tending Cattle",b44f9e47-69ff-09de-f624-287f3e9ca8ba,"J. Hayden
German, active 1819",1819
16571,"Arrival of the Normandy Train, Gare Saint-Lazare",0f1cc0e0-e42e-be16-3f71-2022da38cb93,"Claude Monet (French, 1840–1926)",1877
14689,Eggplant and Plums,8b8d53cb-4f5b-dd2b-dccb-64f6facdd1d8,"Charles Demuth
American, 1883-1935",1921/33
17558,Landscape with Buildings and Figures,5256ba78-793a-57a1-cab0-fde83c4887ae,"Oskar Kokoschka
English, born Austria, 1886-1980",1914–15
105136,"Hill House Exterior View, Glasgow, Scotland, Travel Sketch",d0117fb8-ca81-d0c8-154b-3cbed3c90df5,"John Macsai
American, 1926–2017",1979
82523,Adoration of the Magi,68ee8953-2537-b568-4c3b-e7604a47e3c5,"Possibly Lattanzio Gambara 
Italian, c. 1530-1574",1560/80
109137,Faith,0990a52f-ef94-28a0-02d7-53d6292ca54d,"John Downman (English, 1750-1824)
or after Raffaello Sanzio, called Raphael (Italian, 1483-1520)",1774
39880,"She Nothing Said, But Pale and Meek, Arose and Knelt Before Him",b79a0e85-d661-3666-ad17-e5b4aef211fd,"Will Hicock Low
American, 1853-1932",1885
3423,Benjamin Hapgood's Development,5a34d8ab-c603-b265-695f-d474e4fac51e,"A. Wallis Mills
English, 1878-1940",c. 1905
190438,Untitled,d50300cc-8835-ad93-611e-0415096bf5ac,"T'ang Haywen
Chinese, 1927-1991",c. 1970
85686,Putti Bacchanale,b4f34d49-973e-f139-64f8-9446ebb19ac4,"Unknown Artist
French, 18th century",n.d.
204146,Sun Shower,896de3bc-4eec-3df0-e10d-d634635b7d41,"William Steig
American, 1907-2003",1984
28074,Coast at Cerberre,32c5ff42-bb51-acef-ae5a-27df326ef9dc,"James Dickson Innes
Welsh, 1887-1914",n.d.
94059,Top of Torso,1e692ce1-2df9-e17d-e38a-7d53b0fa5dd5,"Ivan Albright
American, 1897-1983",1961
34620,Scottish Landscape,f080c267-dee9-79e9-d85e-084827d06c2c,"Gustave Doré
French, 1832-1883",1873
186430,The Auvers Valley on the Oise River,d2409230-6d94-9673-5725-5a23046d9715,"Attributed to Pierre Auguste Renoir (French, 1841–1919)
or Hyacinthe Eugène Meunier (Eugène Murer; French, 1841–1906)",after 1884
98051,A la pintura: White 10-13,ea0f2296-fdce-3d07-74e2-3e13140c3fbc,"Robert Motherwell (American, 1915-1991)
published by Universal Limited Art Editions (American, founded 1955)","1968–71, published 1972"
85005,Woman in a Rustic Interior,3b955b1c-f748-1ca4-a4c0-3a5486f9815e,"Style of William Alexander
English, 1767-1816",n.d.
21756,Limehouse Reach,fe2dbc62-96ec-d923-9aee-09b909b7d6f3,"Thomas Rowlandson
English, 1756-1827",n.d.
14772,"Rocky Cliffs, Maine",22d7545f-8504-9ac7-8d64-6c5b6e3f79c9,"Dodge MacKnight
American, 1860-1950",n.d.
107320,"The Boulevard Apartments, Chicago, Illinois, Presentation Drawing",e0b619c4-476d-70c3-d69a-1a7045c38e53,"Dubin & Eisenberg (American, 1914-1932)
Charles L. Morgan (American, 1890-1947)",c. 1924
60574,Argus Pheasant,2bf9458d-5e4d-847d-d95e-07e890584098,"Whitney Halstead
American, 1926-1979",1958
147450,"Chicago Travel Sketches, Behind the Facade, Industrial Views Along the Chicago River",d32dc18c-5ab9-1236-463a-022f8e370b0d,"Ralph E. Johnson 
American, born 1948",1996
85761,Holy Family with Saint Francis of Assisi and the Infant John the Baptist,4d932fab-8de0-6dc5-9dfb-05f79f5ce2bb,"After Jacopo Cavedone
Italian, 1577-1660",after 1612
70303,Dorothy Pearlstein,52ec0167-6a1c-0790-7d43-acdff85d3f4a,"Alice Neel
American, 1900-1984",1973
94039,Tahiti,0049d815-027b-3a30-0345-5e89d870b411,"Ivan Albright
American, 1897-1983",1969
180153,Tile Red #2 Window Wall,a37e131d-f5f6-6a5a-232b-47b99a1af905,"Robert Mangold
American, born 1937",1964
72191,"The Solemn Pledge, Taos Indians",4bef095d-3908-a6b4-be27-b0507898d339,"Walter Ufer
American, 1876–1936",1916
3177,Seated Female Nude,2195cbed-8900-e609-dfe5-570a0f2e8402,"Antonio Pichler
Italian, 1697-1779",1769
82825,"Early Sketches for Falstaff, Midsummer Night's Dream",1019ec29-f261-fb07-e316-cd73eeedc67a,"George Cruikshank
English, 1792-1878",n.d.
82827,Comic Scene I,f63d8b8f-0493-4be2-e10e-b6524a53d9b3,"George Cruikshank
English, 1792-1878",n.d.
202316,Untitled (Horse Wading Through Water),a2016d62-21ac-74d7-4543-adc5e6cef630,"Sylvia Shaw Judson
American, 1897-1978",n.d.
105273,"Fort Wayne Fine Arts Center Theater, Fort Wayne, Indiana, Sketches",785b27d6-ac96-a8ca-c60c-b2843446825e,"Louis I. Kahn
American, born Estonia, 1901-1974",1968
82295,Seated Youth in Profile,fa379cbd-7a37-4fdb-8bd7-317de545f5f1,"Unknown Italian Artist (18th Century)
or Andrea Meldolla Schiavone (Italian, 1522-1564)",18th century
85976,"Venus, Saint Susanna, Mercury by M. Pigalle",15d1edf5-7be5-7a59-a527-8535c2ee6e29,"Unknown Artist
British, n.d.",c. 1845
81472,Academic Nude,b53a05d3-7b60-d30f-16de-de47403e6e3d,"Alexandre Cabanel
French, 1823-1889",n.d.
103362,"Chapel, Illinois Institute of Technology, Chicago, Illinois, Exterior and Interior Perspective",8d553a1d-f47a-1e50-d259-f7e1ed7432eb,"Ludwig Mies van der Rohe
American, born Germany, 1886-1969",c. 1949–1952
204131,Untitled (Heads on Green Background),cb9f6aff-9101-f261-0b57-8805226a45a3,"William Steig
American, 1907-2003",c. 1974
115145,Portrait of a Man,30e2650d-c278-915b-383c-41ae5b4c56c7,"Elizabeth Murray
English, c. 1815-1882",1846
112887,Decorative Study: Satyr,8141af66-a45d-0be3-4003-4c00b5f1433d,"Attributed to Aubrey Vincent Beardsley
English, 1872-1898",1892/98
192876,A Wooded River Landscape,d6b8899d-a32e-def0-5f36-244081d28c06,"Peter de Wint
English, 1784-1849",1839/40
7606,"Woman in a Shawl, Sketch of Legs",72f84a2c-c809-8181-ce31-41112a2cb9e2,"Augustus Edwin John
English, 1878-1961",n.d.
16177,The Death of the Virgin,2831d07d-1b69-50ed-2865-6a5b7d9bfc6a,"Starnina (Gherardo di Jacopo; Italian, active 1387-1413)",1405/10
100478,Scroll with Arabic text giving the story of the Shi'a Imams,31eb17de-b3de-2f20-2a39-4bb71c3c71e5,Iran,18th century
81392,Knights on Horseback,ad6e9a4d-f665-db2c-bcd0-d335cf76ae1b,"Charles Parrocel
French, 1688-1752",n.d.
129693,"Zapotecs of the State of Oaxaca (A), from Mexican Costume",014c187b-7317-c4f2-a056-976a67928f6c,"Carlos Mérida
Mexican, born Guatemala, 1891-1984",1941
150378,Study for the Sculpture Glass Strata with Mulch and Soil,dca708f3-3a94-ecbe-1317-487397b1745f,"Robert Smithson
American, 1938-1973",1969
113592,Fantastic Mechanical Form (recto); Fantastic Mechanical Forms (verso),cdf9b42b-0afd-7167-54f0-23107387d13a,"Richard Burgess
American, 1914-1946",1934/46
64243,"Sure, We'll Finish the Job!",3d7ac49c-e7b4-5ea5-3aa3-dbeb9d4311a2,"John Tinney McCutcheon
American, 1870-1949",1944
204178,Tree of Life,a9f88faa-1a6b-0281-48ac-021535d18a4f,"William Steig
American, 1907-2003",1985
204153,Untitled (Man Climbing with Chain),bcd9bdcd-9e2c-d8f1-c70c-144475028927,"William Steig
American, 1907-2003",c. 1975
2934,Tobias and the Angel Raphael,e0b19339-8e8b-4dd3-fb10-47d575113751,"Jacopo Ligozzi
Italian, 1547-1627",c. 1605
95827,Gothic Church Portal,883838f2-3c0d-4715-e10c-cf6712adfcc8,"Unknown artist
United Kingdom, 19th century",n.d.
114026,"Foregate Street, Chester",6f3f6535-5096-37ff-6284-0be66937c0ce,"Thomas Webster
English, 1800-1886",1827
56905,Nocturne: Blue and Gold—Southampton Water,50034c7f-ce51-00f1-430e-a6f7efc233fc,"James McNeill Whistler (American, 1834–1903)",1872
197774,"Alienators, from Mad Magazine, Issue 268",45fc7035-de05-1b75-47cb-269a6cb1addf,"Jack Davis
American, 1924-2016",1987
192134,Untitled,ece726ff-1da0-7668-1cd8-01b2e804bda3,"Robert Gober
American, born 1954",1992
34043,Nude Woman with Arms Extended,90474b20-b543-620d-54ca-0db9d1906047,"Arthur B. Davies
American, 1862-1928",n.d.
36939,Personnage,dd95321d-623a-c4e9-b343-d2843a84cec1,"Maryan
American, born Poland, 1927-1977",1967
50943,Hills of the West,22405831-1241-d2a5-0925-266bd1465b0b,"Barse Miller
American, 1904-1973",n.d.
82266,Adoration of the Shepherds,4ceecaa3-159a-a7b0-97ca-c7d027dfd22f,"After Parmigianino
Italian, 1503-1540",n.d.
39890,They All Moved to the Feast,6ea0e8b3-d178-e6dd-aae2-d58e4d432f32,"Will Hicock Low
American, 1853-1932",1885
156479,Spring,ba88146a-5a78-df33-cbce-01b08814aaf3,"Ikeda Terukata
Japanese, 1883–1921",About 1911
155158,Fashion Design,bed5ea69-c9eb-fa25-1a7a-7d68f3666ae9,France,1920s/30s
6201,Lioness and Cubs,ffc2e917-6349-2674-0159-b566fdaec601,"Antoine Louis Barye
French, 1795-1875",c. 1832
115127,Three Little Girls,377bdfca-1def-2c72-2511-43367cd70cfc,"Elizabeth Murray
English, c. 1815-1882",n.d.
129052,My Heart's Dearest (Valentine),c878c0ab-85e8-ae15-b4f6-1fd826439305,"Unknown Artist
American or English, 19th century",c. 1830
182967,The Prophet (Part 2/6),514d5f5d-b3ff-bdf9-0f1c-ab17d8d0c590,"Francis Alÿs
Belgian, born 1959",1999–2001
114714,Woman in Native Costume with Boy on Road,d5e19576-9217-986a-b3a4-7322115858cf,"After Bartolomeo Pinelli
Italian, 1781-1835",n.d.
131577,Study for a plate from The Task,9809dbea-5bf5-b4dc-6a3b-256f02e942a9,"Thomas Stothard
English, 1755-1834",c. 1800
17968,"Venus Presents Cupid to  Calypso, from The Adventures of Telemachus, Book 7",d0a50111-8b93-0368-cdbc-314b237021d7,"Bartolomeo Pinelli
Italian, 1781-1835",1808
80938,Angel Holding a Flute,3233fd4d-9b30-cd30-4d36-2f9e1df3b557,"Circle of Giuseppe Cesari, called Il Cavalier d'Arpino
Italian, 1568-1640",1580
94012,"Copenhagen, Denmark",0d85f891-1d90-ddbc-0485-da7a0212e07c,"Ivan Albright
American, 1897-1983",1967
190277,Untitled,4ec8d2ad-6fe9-8fe3-9dd3-cc17a4232489,"Carroll Dunham
American, born 1949",1996
182744,"Plan Overview Study for ""Interrelation of Volumes from the Ellipsoid"" ",344ab959-1b25-ee3d-086c-6d13e4405d51,"Georges Vantongerloo
Belgian, 1886-1965",1926
239476,"Saint Paul's Methodist Episcopal Church, Cedar Rapids, Iowa, Elevation",7baeec08-4b61-7561-a41b-a3ed345fbbba,"Louis H. Sullivan (American, 1856-1924)
Ritter & Mott (American, 20th Cen.)",07/31/1911
70030,"No. 36 Onslow Square, from In Thackeray's London",0f738a11-24d0-9098-245d-573e48a82e68,"Francis Hopkinson Smith
American, 1838-1915",c. 1913
104408,"World's Columbian Exposition Elevated Electric Railroad Tower, Chicago, Illinois, Elevation",3626fa09-2423-1aaa-84ab-7cf7aa386584,"Peter J. Weber
American, born Germany, 1863-1923",1892
98251,Horse Blinders,941d930a-5c23-e912-4d20-c227977a0dce,"James Rosenquist (American, born 1933)
published by Universal Limited Art Editions (American, founded 1955)",1968–69
83325,Richmond,73c70d60-f3a5-0e8c-da54-614f4927ae46,"Attributed to Clarkson Stanfield
English, 1793-1867","July 9, 1832"
64470,The Pursuit,0c6cdc3d-621f-f881-b3d4-152c7867aaf6,"Rodolphe Bresdin
French, 1825-1885",n.d.
83927,Figures with Baskets on Road,461d1296-c59b-3ff8-5f57-a9bc9d35db74,"Style of Jacob van Ruisdael
Dutch, 1628/29-1682",n.d.
199642,"Presentation of Offerings, from a Set of Initiation Cards (Tsakali)",6db8ca75-dbe8-9dad-08b0-6369ae462ef2,Southern Tibet,14th/15th century
99749,Grove of Trees,5dfcbae3-6682-d1e6-0d1c-9eb8b5fd4a5e,"Pierre Auguste Renoir
French, 1841-1919",1888/90
74193,Head of a Sea God,f07f075e-8ca8-ccff-a498-cfa307f0d870,"Charles-Joseph Natoire
French, 1700-1777",1730/1740
90048,Distant View of Niagara Falls,18092196-50ae-3ff1-9205-1b3110e966c3,"Thomas Cole (American, born England, 1801–1848)",1830
135482,Standing Female Nude,cfa19206-125a-46a5-9f77-f9561592df33,"Marie Mathieu
French, 19th century",1881
113760,Rose,5cbda18d-a6c9-0dd1-0b1d-c1908f591e9a,"Pierre Antoine Mongin
French, 1761/62-1824/27",n.d.
193298,Untitled,6da178f5-3373-e27f-fb7b-69dc125c6ec5,"Seymour Lipton
American, 1903-1986",1953
103365,"Chapel, Illinois Institute of Technology, Chicago, Illinois, Exterior Perspective",0e144952-d621-0785-a16e-d111199529f3,"Ludwig Mies van der Rohe
American, born Germany, 1886–1969",c. 1949–1952
64143,World Wars are No Respectors of Neutral Toes,852f201a-dba8-d305-5c75-e112c76ec13c,"John Tinney McCutcheon
American, 1870-1949",1916
81158,Two Bearded Men in Ragged Cloaks,f82440d5-8455-24c3-b45e-3e5d873c560c,"Style of Jacques Callot
French, 1592-1635",n.d.
82300,God the Father Surrounded by Putti,6fc3bc48-6ce5-4dbe-c113-d33015c912a5,"Attributed to Pier Francesco Mola
Italian, 1612-1666",n.d.
97055,Apple-Polished Zombunny,dc047b2a-e0c4-9906-e5f9-9f03469c3648,"Karl Wirsum
American, 1939-2021",n.d.
198828,Untitled,a50e5465-5a05-eafe-2a6c-664ce317462a,"Arturo Herrera
American, born Venezuela, 1959",1998
81435,Presentation of the Virgin,49519b12-a90e-f3cd-e141-02a40f5a4586,"François Verdier
French, 1651-1730",n.d.
157588,The Family Upstairs,ad641193-0817-613e-e87b-2b9cc4321369,"George Herriman
American, 1880-1944",n.d.
74242,Standing Beauty,c6b98dab-96d0-87b6-86e4-5f00d9b8231a,"Artist unknown
Japanese, active 17th century",1661/73
51782,Dogs Attacking a Bull,88bf1d2b-2ef0-418b-da66-8dabdbe2c328,"Joseph Georg Wintter
German, 1751-1789",1789
115179,Caernarvon Castle,30a518b2-c67f-4109-53b1-40dc0b7077ea,"Elizabeth Murray
English, c. 1815-1882",1845
84074,Peasant Scene,125c4f25-861a-8e26-eae4-bf7aa8a505aa,"Attributed to Willem van de Velde, I (Dutch, c. 1611-1693)
or Simon de Vlieger (Dutch, c. 1600-1653)",n.d.
83936,Man with a Keg,95e0c192-cea6-52da-d02c-8728d64260fe,"Cornelis Saftleven
Dutch, 1607-1681",1633
85711,Man with Spade,1842559c-cff8-3b63-b26a-9990f80e553a,"After Giuseppe Cesari, called Il Cavalier d'Arpino
Italian, 1568-1640",n.d.
95684,Citadel and Bridge in the Mountains,ded26d4e-5c29-bcf4-7295-75c93b59d186,"Unknown Artist
Flemish, 17th century",n.d.
81894,Story of Niobe: Niobe Receiving Gifts from Worshippers; Youth with Horse,8f488e9e-7fd8-a2c1-e6b9-b7f10c06af02,"After Polidoro Caldara, called Polidoro da Caravaggio
Italian, c. 1499-c. 1543",n.d.
66958,Sunset,9d0b3787-9300-717b-fafb-4f21fc6e4d43,"Auguste Rodin
French, 1840-1917",n.d.
220799,Design for Printed Textile,3c98bb08-e17b-f3fb-f1c3-67a5da75e44c,"Fredrica Justina (Freddie) Staack (American, 1903-1967)
France, Paris",1929/34
84385,Portrait of Ecclesiastic,fb08d478-3587-6deb-1bd1-9dc57707ab50,"Caspar Netscher, or after
Dutch, 1639-1684",n.d.
42627,Profile of a Woman with a Red Hat,a430380c-e4fc-5f05-612b-8ad847e6effe,"Aubrey Vincent Beardsley, imitator of
English, 1872-1898",1900/27
79042,Landscape with an Inn and a Bridge,db98e7b2-d74b-c5a7-d1d0-24be7754aa70,"Orra Louise White
American, 1796-1863",n.d.
83516,Design for an Unexecuted Funerary Monument for the First Duke of Marlborough,9fc31784-e472-e8c4-5a57-763f7a9b7f2c,"John Michael Rysbrack (Flemish, 1693-1770)
or James Thornhill (English, 1675-1734)",n.d.
82692,"Balustrade and Fountain, Saint Anne's Heath",cda0c699-cef9-b5bd-0236-7cebeb9b5830,"Jabez Bligh
English, active 1863-1889",n.d.
28840,Vase of Flowers,57d85c59-0c55-f133-61f5-e1696abb5934,"André Dunoyer de Segonzac
French, 1884-1974",n.d.
75192,Farmyard,ef5077df-a3d3-fcce-6ac2-f89b633f0bd4,"Attributed to Adriaen van Ostade
Dutch, 1610-1685",n.d.
156303,Church,04ad03fb-4794-14aa-1c10-036c396cb9af,"Childe Hassam
American, 1859-1935",1910
81652,Study for Saint Francis Receiving the Stigmata,ece6a378-df61-0c30-5327-785d6ddf50a7,"Guercino
Italian, 1591-1666",1632/34
2893,Commerce Counselor Ebenstein,513f71f2-18d3-7d99-25a3-d9d1110bf729,"Oskar Kokoschka
English, born Austria, 1886–1980",1908
46842,Sketch of a Cabinet,8821c6b1-5850-b051-fe69-67140a4489bb,"Henry Stacy Marks
English, 1829-1898",n.d.
107128,A la pintura: Blue 5,40646667-ae25-51de-f311-dd7535b49208,"Robert Motherwell (American, 1915-1991)
published by Universal Limited Art Editions (American, founded 1955)","1968, published 1972"
82616,Flagellation of Christ,f4957728-a224-f700-1c61-636a2172bcbe,"Follower of  Giuseppe Cesari, called Il Cavalier d'Arpino
Italian, 1568-1640",n.d.
95803,The Death of General Wolfe,774a1b01-0470-1c5c-f74b-f40b2b7b7f2c,"Attributed to Benjamin West
American, 1738-1820",n.d.
75831,Untitled Valentine (Flowers),6f6a381b-5622-79ec-70a3-141f9c6b2042,"Unknown Artist
English, 19th century",c. 1840
113027,Giving Them Warning,971ba730-a6a8-7147-75fd-74693dae14f5,"Edward Linley Sambourne
English, 1844-1910","February 3, 1899"
113649,"Study for an illustration in Tacitus ""Tibère, ou Les Six Premiers Livres des Annales"" Book II, Vol. 1",19ab6e6d-de5f-3952-3066-249baf1968d1,"Hubert François Gravelot
French, 1699-1773",c. 1768
179189,"Sammet House, Highland Park, Illinois, Floor Plan with Furniture",ed7bd25d-fb37-2ee9-5d5a-d0477c898aa5,"A. James Speyer
American, 1913-1986",n.d.
85825,Cavalry Skirmish (recto); Architectural Sketch (verso),0a1414ef-b593-748b-8342-06328d54b1b1,"Giorgio Vasari
Italian, 1511-1574",1558/59
129826,Lion,d4477f31-ad2d-a700-30aa-e5df993450e2,"Edwin Walter Dickinson
American, 1891-1978",1934
233271,"Hot Dog House, Harvard, Illinois, Section and First Floor Plan",27c24cf4-0c68-43c1-8eac-4a1d4400f7bb,"Stanley Tigerman
American, 1930–2019",1974–1975
22607,The Mocking of Elisha,c9f5a3df-f2c8-6358-2e1f-58b03bfccf1f,"Jean Poyer
French, active 1483-1503",c. 1500
31834,Figure Studies for All Quiet,5acf1545-8212-a024-4440-81736a47324b,"Gerald K. Geerlings
American, 1897-1998",1930
185225,Small Landscape with Cut Trees,2c3fe6e4-e914-3592-42e3-fcafdcdda120,"Dean Byington
American, born 1958",2005
93794,The Red Barn Walked Around Me,efd448e2-6301-0c62-e9ce-97a4cb6d993d,"Ivan Albright
American, 1897-1983",1968
96844,"McDonald's Corporation Headquarters Office Campus, Oakbrook, Illinois, Elevation",24c12104-84d1-4a50-9776-ce0d1689b115,"Dirk Lohan, Principal-in-Charge (American, born 1938)
Delineator Gilbert J. Gorski (American, born 1955)",1981
4212,Landscape with Figures Binding Wheat in Foreground,31bac80e-7459-fb7f-46ab-f330f4abe5a6,"Attributed to Ercole Bazicaluva (Italian, c. 1600-1661)
or Giovanni Francesco Grimaldi (Italian, 1606-1680)",n.d.
51374,Crouching Tahitian Woman (related to the painting Nafea faa ipoipo [When Will You Marry?]),c54324cd-b9dd-c8ab-9034-94cf6f60a2e7,"Paul Gauguin
French, 1848-1903",1891/93
95791,Charon Ferrying Mars and Minerva,4adfe54c-dd11-114c-a5b7-d7a416c56624,"Unknown Artist
French, 17th/18th century",17th century
190935,"Low Rise Office Building Proposal, Side Elevation",6bab5f30-b15b-7255-60c2-9ca1f26b7e48,"Burnham and Hammond
American, active mid-20th century",c. 1937
83477,Josiah Wedgewood,e92d9be0-1ecb-e03e-b447-94314e31b5a9,"George Stubbs
English, 1724-1806",n.d.
75503,Wilt Thou Be My Bride (valentine),15899feb-3bc3-62f2-920e-3d9527c63fc4,"David Mossman
English, 1825-1901",1847
271420,Handwritten Letter,021d3847-e0b1-2bc5-f3a6-282229b86a29,"Soga Shōhaku 曾我 蕭白
Japanese, 1730-1781",c. 1754
7271,Kneeling Nude Woman Arranging Her Hair,c6d942be-2c75-a2cb-51a8-bc9eef666732,"Auguste Rodin
French, 1840-1917",c. 1900
7169,"Perseus and Andromeda, study for The Doom Fulfilled",0534abcb-8bf1-dbc8-16a7-5eeb818dbcf7,"Sir Edward Burne-Jones
English, 1833-1898",1875
